ID,label,tanggal,judul,narasi,nama file gambar
647711,1,09/07/2020,Foto Inilah Makam Nabi Muhammad Saw di masjid Nabawi,"Subhanallah.. Inilah Makam Nabi Muhammad Saw di masjid Nabawi.Yang menuliskan Aamiin Lalu Bagikan Foto Ini, semoga terkabul Doanya, Dikaruniai Banyak Keberuntungan dan Rizqi berlimpah Berkah, bisa ke sini berziarah. amiin yaa Robbal Alamiin",647711.png
123407,2,10/07/2020,"PENDIDIKAN AGAMA ISLAM  DAN BAHASA ARAB DITIADAKAN di sekolah madrasah RA, MI, mts, Dan MA","PENDIDIKAN AGAMA ISLAM (PAI) DAN BAHASA ARAB DITIADAKAN di sekolah madrasah RA, MI, mts, Dan MA Parah!",123407.png
336408,2,10/07/2020,Menteri Luar Negeri Indonesia #RetnoMarsudi mengatakan bahwa pemerintahannya kewalahan oleh kepemimpinan #ULMWP,Menteri Luar Negeri Indonesia #RetnoMarsudi mengatakan bahwa pemerintahannya kewalahan oleh kepemimpinan #ULMWP dari #PapuaBarat yang sudah membuat #PapuaBarat sebuah fenomena global,336408.png
90645,1,10/07/2020,Risma Sujud ke IDI Karena Warga Surabaya Tidak Diterima Di RSUD Dr Soetomo,"Untuk teman-teman fbku, yang melihat Surabaya zona hitam, harap dibaca. Smua yang d luar surabaya boleh di rawat di surabaya (rs milik sby), akan tetapi untuk warga Surabaya sendiri tidak diperbolehkan untuk ke rs milik rs dr soetomo (milik pemprov) SAMPAI BU RISMA SUJUD KE IDI. SAKING JANCOK DAN BOBROK E PEMROV JANCOK",90645.png
262674,1,10/07/2020,Satpol PP Pakai Sepeda Brompton Harga Seratus Juta Hasil Foya-Foya Uang Rakyat,"Waduh satpol pp pakai sepeda dg harga seratus juta, buatan inggris. Kadang emg ngenas lihat pejbt publik suka bgt memfoya2kan uang rakyat. Ini satpol pp daerah mana ya ?",262674.png
410133,1,10/07/2020,"bugil,lagi setelah di pecat","bugil,lagi setelah di pecat",410133.jpg
557577,2,11/07/2020,"Video Didemo rakyat, KETUA WAKIL RAKYAT DAN EMAKNYA ngga berani mongol malah GOYANG CORONA","Didemo rakyat, KETUA WAKIL RAKYAT DAN EMAKNYA ngga berani mongol.. malah GOYANG CORONA Tapi biarkan saja..itung itung pesta dulu sebelum mereka DIBUBARKAN",557577.png
115208,1,11/07/2020,Foto All Jakarta Water Park,PERKENALKAN: ALL JAKARTA WATER PARK,115208.png
352773,1,11/07/2020,Gambar Buni Yani Menyesal Memenjarakan Ahok,Terlambat: Buni Yani Menyesal telah Memenjarakan Ahok Dan Sekarang Berjanji Tak Akan Mengulanginya Lagi. Tobat. Tobat. Tobat,352773.jpg
868876,1,11/07/2020,"miskin nya Negeri ini. Mobil Wakil Presiden sampai kehabisan BBM, sekelas Mercy di isi pake bensin eceran","Astaghfirullah.., sampai seginikah miskin nya Negeri ini..? Mobil Wakil Presiden sampai kehabisan BBM di perjalanan dan lucu nya lagi Mobil Mewah sekelas Mercy di isi pake bensin eceran.., siapa kah yang patut di salahkan..?",868876.png
344579,2,12/07/2020,Suntik KB Sebabkan Kista Ovarium,"Hanya sekedar mengingatkan buat para ibu2 khususnya yg sdh punya suami,di anjurkan untuk Program KB krna menunda masa kehamilan.dn perlu ibu2 ketahui kista Ovarium ini di sebabkan dari penimbunan DARAH KOTOR(DARAH HAID)dalam jangka panjang. Kista OVARIUM ini di sebabkn dari KB suntik 3bln, di mana darah HAID tidak normal bisa di bilang berhenti total krna efek suntikkn nya.",344579.jpg
221686,1,12/07/2020,Foto A letter From Golkar Island !,A letter From Golkar Island !,221686.png
328194,1,12/07/2020,Akun Tiktok Hotman Paris Hutapea,"Bankruptcy, International Finance & commercial lawyer @hotmanparisvillaandhotel",328194.jpg
434680,1,12/07/2020,Video pembuangan jenazah-jenazah korban Covid-19 di laut Meksiko,Video pembuangan jenazah-jenazah korban Covid-19 di laut Meksiko,434680.png
434690,1,12/07/2020,Foto JOKOV WIDODOV,Idola kita semua * JOKOV WIDODOV,434690.png
786940,1,12/07/2020,Telkomsel Sebut Denny Siregar Monyet,Selamat Pagiiiiiii.. :ramen:,786940.jpg
495,2,13/07/2020,Foto Jim Rohn: Jokowi adalah presiden terbaik dlm sejarah bangsa Indonesia,"Jokowi adalah presiden terbaik dlm sejarah bangsa Indonesia. Jim Rohn, motivator terbaik dunia",495.png
721393,2,13/07/2020,Tugas pertama Prabowo dari Presiden Jokowi adalah Bubarkan FPI dan Basmi Kadal Gurun,"Prabowo: TUGAS SAYA APA PAK? Jokowi: TUGAS PERTAMAMU, BUBARKAN FPI DAN BASMI KADAL GURUN Prabowo: SIAP,",721393.png
967155,2,13/07/2020,Foto Perkumpulan maling suara,Perkumpulan maling suara,967155.jpg
401898,1,13/07/2020,Pedagang di Pasar Segiri Positif Covid-19,"Bun, maaf sementara jgn k pasar segiri dlu y.. D los ikan ada yg positif.. tlg d infokan k keluarga dan teman y bun",401898.png
401901,1,13/07/2020,Foto Cover Majalah Tempo Dalam Bayang-Bayang Denny Siregar,Jokowi lengser & akan hidup terhina 7 turunan seperti Denny Siregar. Amiin yra,401901.png
483830,1,13/07/2020,Rombongan Jemaah Haji Padang Sumbar Menuju Tanah Suci,"Rombongan jemaah haji Padang Sumatra Barat non via Depag berangkat kebandara untuk selanjutnya menuju tanah suci menunaikan hajidengan adanya lobi khusus para tokoh dan ulama Padang Sumatra Barat dengan Kerajaan Arab Saudi dan juga adanya hubungan history Kerajaan Pagaruyung Sumatra Barat pada zaman dulunya, serta Keluarga Kerajaan Pagaruyung juga mempunyai lahan tanah yang cukup luas di Arab Saudi,sekarang ini dibangun Hotel untuk jemaah haji asal Sumatra Baratmemudahkan urusan warga yang menunaikan haji asal Sumatra Barat tersebutdisamping itu Kerajaan Arab Saudi juga sangat menghargai Alm Sheh Ahmad Khatib asal Padang yang pernah menjadi Imam besar Masjidil Haram semoga hubungan baik Kerajaan Arab Saudi dengan Padang Sumatra Barat khususnya dan Indonesia pada umumnya terjalin lebih akrab lagi kedepannya dan yang menunaikan Haji mendapat haji mabruraamiin.",483830.png
516596,1,13/07/2020,Gambar Jokowi INGAT YA !!! CIRI ORANG MUNAFIK ADA 3...,"INGAT YA !!! CIRI ORANG MUNAFIK ADA 31. BILA BERBICARA, DIA BOHONG 2. BILA BERJANJI, DIA INGKAR 3. BILA DIBERI AMANAH, DIA BERKHIANAT #CATAT ITU !",516596.jpg
680425,1,13/07/2020,"menolak lupa, wajah sedih diubah menjadi gembira oleh kebohongannya.","Viralkan lagi menolak lupa, wajah sedih diubah menjadi gembira oleh kebohongannya.",680425.jpg
844275,1,13/07/2020,Surat Panggilan Wawancara Kerja PT Pertamina 14 Juli 2020,"Berdasarkan hasil evaluasi tim seleksi terhadap lamaran kerja Saudara yang kami terima,Dengan ini kami sampaikan bahwa berkas lamaran Saudara memenuhi persyaratan yang telah ditentukanPanitia seleksi Recruitment karyawan (i) PT PertaminaDiharapkan kehadiran Saudara untuk mengikuti Tes seleksi Wawancara",844275.png
680420,1,14/07/2020,"Pelaku perampokan dan pembacokan supir truk di Ranca ekek Bandung ,di tembak mati tim Buser","Pelaku perampokan dan pembacokan supir truk di Ranca ekek Bandung ,di tembak mati tim Buser mantap kali",680420.png
819686,1,14/07/2020,Polisi telah menangkap wanita Filipina berusia 29 tahun karena membunuh dan memakan manusia.,"Polisi telah menangkap seorang wanita Filipina berusia 29 tahun karena membunuh dan memakan manusia. Wanita ini telah membunuh dan memakan lebih dari 30 gadis dan banyak manusia lainnya termasuk suaminya dan menyimpan daging mereka di kulkas. Dia sudah lama menikmati makan daging manusia.Wanita kanibal ini mengatakan, bahwa ia mengatur banyak pihak untuk teman dan kerabatnya, yang telah ia masak dan menyajikan daging manusia, tanpa sepengetahuan mereka. Tamunya mengatakan bahwa makanannya sangat lezat.Wanita ini mengatakan bahwa ia telah memakan korban karena keinginan batinnya dan jika ia diberi kesempatan lain, ia akan mengulangi tindakan ini lagi tanpa gangguan.Bahkan di penjara, ia telah menyerang seorang penjaga wanita, menggigit tangan kanannya dan menelan salah satu jari tangannya",819686.png
713186,2,15/07/2020,"Semboyan Pesindo Bekerdja, bekerdja, bekerdja adalah semboyan PKI","Semboyan Bekerdja, bekerdja, bekerdja adalah semboyan PKI di tahun 1946 Ini adalah foto dari majalah Revolusioner, majalah resmi Pesindo (Pemoeda Socialis Indonesia) edisi tahun 1946.HMMMM KOK MIRIP YA?",713186.png
41437,2,16/07/2020,Beberapa RSUD Di Jakarta dan Depok Ditutup Karena Karyawan Positif Covid-19, wr wb Temen2 spesialis.Just InfoBeberapa rumah sakit terpaksa ditutup karena karyawan positif,41437.jpg
156121,2,16/07/2020,Video Pesepeda Masuk Pantai Indah Kapuk Harus Pakai Paspor,BENARKAH ADA NEGARA DALAM NEGARA ??? PANTAI INDAH KAPOK MAU MASUK PAKAI SEPEDA HARUS PUNYA PASPORT  BENARKAH INI ??? #FokusStopRUUHIP #FokusStopRUUHIP,156121.jpg
303572,2,16/07/2020,Video tiktok Hana hanifah di kantor berlogo BIN,Asyik tiktok Hana hanifah di kantor berlogo BIN Rusak kabeh wess,303572.png
57806,1,16/07/2020,Pendukung Fanatik Jokowi Meninggal Setelah Berjalan 15 Kilometer,Kpd teman2 Banser & para cebong. Cepatlah Tobat sblm ajal datang mendadak seperti ini.,57806.png
98783,1,16/07/2020,Gambar Islam Jangan Liberal!,ISLAM JANGAN LIBERAL!,98783.png
172507,1,16/07/2020,Anies Sebut Mendungui Warga,"Buka Suara soal Reklamasi Ancol, Anies: Ini untuk Melindungui Warga dari Banjir",172507.jpg
295390,1,16/07/2020,"Kamis Besok, FPI-PA 212 DEMO DEPAN DPR RI Stok makanan di rumah menipis Lumayan dapat nasi bungkus+15.000","Kamis Besok, FPI-PA 212 DEMO DEPAN DPR RI Stok makanan di rumah menipis Lumayan dapat nasi bungkus+15.000",295390.png
803280,1,16/07/2020,Penambahan Peserta SKB CPNS 2020 Kemendes PDTT,Penambahan Peserta SKB CPNS 2020 Kemendes PDTT,803280.jpg
926164,1,16/07/2020,"Photo Barack Obama, Anthony Fauci and Melinda Gates visit the Wuhan China Laboratory coronavirus factory in 2015","Barack Obama, Anthony Fauci and Melinda Gates visit the Wuhan China Laboratory coronavirus factory in 2015",926164.png
745933,2,17/07/2020,Covid-19 Tidak Murni Sebabkan Kematian,"Dr. Stoian Alexov, ahli pathologi di Eropa, menyebut WHO sebagai organisasi medis kriminal, yang menciptakan ketakutan dan chaos di seluruh dunia tanpa memberikan bukti wabah yang dapat diverifikasi dan obyektif. Telah banyak kritikan yang mengatakan bahwa data korban tidak valid dan murni sebab selalu ada penyakit lain yang menyertai/komplikasi.",745933.jpg
461,1,17/07/2020,Instruksi Gubernur Jateng tentang penilangan  bagi yg tidak bermasker di muka umum Rp.150.000 menggunakan e-tilang Via apps PIKOBAR,Yth.Seluruh Anggota Grup Sesuai Instruksi Gubernur Jawa Tengah Hasil Rapat Tim Gugus Tugas Covid 19 Jateng sbb:,461.png
131528,1,17/07/2020,Model baru baju batik Korpri,"Model baru ni ye.? Yg melihat pasti tertawa cara perpakaiannya,bukan di lihat rapi tapi jawab sendiri ya.takut Dosa.",131528.png
770510,1,17/07/2020,"Pakai Pasta gigi, Pemutih Pakaian, Gula, dan Cuka untuk Deteksi Kehamilan","Saat Terlambat Haid Jangan Buru-Buru Beli Test Pack, Pakai Alternatif Mudah dan Murah Pakai Pemutih Pakaian untuk Deteksi Kehamilan",770510.png
928178,1,17/07/2020,16 Juli 2020 Jakarta putih. Triliunan manusia membludak memenuhi dinding Gedung DPR dan tiang Monas,16 Juli 2020 Jakarta putih.. Triliunan manusia membludak memenuhi dinding Gedung DPR dan tiang Monas..,928178.png
147913,2,18/07/2020,Palestina Dihapus oleh Google Dari Peta Dunia,"Kalian sibuk sama #jessicajane #MUFC & De Gea, sampai kalian tidak tau hari ini Palestina di hapus oleh google dr peta dunia :sob:,",147913.jpg
57800,1,18/07/2020,Instruksi Gubernur DKI Jakarta Penilangan Untuk yang Tidak Bermasker Melalui Pikobar,Yth.Seluruh Anggota Grup Sesuai Instruksi Gubernur DKI Jakarta Hasil Rapat Tim Gugus Tugas Covid 19 DKI Jakarta sbb:,57800.jpg
98758,1,18/07/2020,Gambar Presiden Jokowi Pamit Ke SBY Pulang Ke Solo,Jokowi : mo pamit..pak! SBY : Rakyat senang bila anda MUNDUR sekarang sebab kalo lebih lama negeri ini bakal karaSilahkan kembali ke Solo..mung-kin bisa lanjutkan proyek Esemka yg fenomenal itumonggo!!!,98758.jpg
8636,2,19/07/2020,Mulan Jameela Undur Diri dari DPR RI,Nah Mundur lebih terhormat daripada di pecat !! Hayo yang lain Monggo mengundurkan diri saja kalau merasa tidak sanggup dan tidak becus kerjanya ..!!!,8636.jpg
33205,2,19/07/2020,Media Tidak Menyiarkan Demo RUU HIP,Masih kah percaya dengan TVtidak ada satupunmedia TV menyiarkan Demo tolak UU HIP .terutama orang desa yang jauh dari jangkauan mereka hanya percaya sama TV. Padahal TV sudah di boking rezim yang berkuasaayo rakyat bukakan mata dan pikiran..ISU COVID 19. Hanya pengalihanini bentuk pembodohan SDM..,33205.jpg
598468,2,19/07/2020,"Penampakan Burung Cabak, Mukanya Ngeselin","ini penampakan burung yg sering bunyi crruuitt,,cruuiittt klo malem hari.nama nya burung cabak. mukanya ngeselin kya SIRA",598468.jpg
770500,1,19/07/2020,Pesan Berantai Adidas Berikan Masker,Saya suka dengan masker yang diberikan Adidas ini.,770500.jpg
786874,1,19/07/2020,Foto WARUNG MAKAN BABI GULING,Waini obat waras.. Dan mestinya sudah sesuai hukum agama,786874.png
827841,1,19/07/2020,Foto Ini penampakan beberapa ORANG CHINA berseragam BRIMOB/POLISI,Ini penampakan beberapa ORANG CHINA berseragam BRIMOB/POLISI,827841.png
754095,2,20/07/2020,"DAHSYATNYA FITNAH CORONA, ketakutan para elit global akan kebangkitan umat Islam",Dahsyatnya Fitnah Corona,754095.png
840799,2,20/07/2020,Foto Anies Baswedan Berfoto bersama Tokoh ISIS Syekh Yusuf Al-Qaradhawi,"#DukungKetegasanPolri Jejak digital gak perna berdusta.. Betapa mesranya mereka dg idiolog ISIS..apakah DKI mau dijadikan propinsi ISIS pertama di Indonesia.??? Bersama Syeikh Yusuf Al-Qaradhawi di kediamannya di Doha, 15 Feb 2009.",840799.jpg
999860,2,20/07/2020,Laser dari termometer gun akan merusak struktur otak,"IN: Saya nolak. Kalau Anda mau periksa, bukan periksa kepala saya, periksa sini (menunjukkan punggung telapak tangan), kenapa? Karena handgun termometer itu, itu untuk memeriksa kabel panas. Lasernya dipakai untuk laser memeriksa kabel panas bukan untuk meriksa untuk temperatur manusia. Dan kita mau terima! (tertawa) Dan mereka jual alat dengan mahal! Coba kebayang kan? Bagaimana mereka jual alat tapi kemudian kita dibodohi kepala kita ditembak laser, kita tidak tahu dampak kerusakan pada struktur otak kayak (kue?) gimana gitu ya, kalau saya gak mau.",999860.png
8624,1,20/07/2020,Foto Gubernur Anies sedang Makan dengan Sekumpulan Orang Jawa Tulen,"Terlihat sekumpulan orang Jawa tulen yang sedang menyantap kuliner khas Jawa, berupa nasi samin, kebab, buaya panggang, dan minumannya tentu fifis onta segar.. Percakapan dari mereka pun memakai bahasa Jawa halus alias kromo inggil pula..Seperti, ana, akhi, antum, afwan, dan lain lain.. Hmmm, sungguh mengagumkan sekali bukan? Nb : Seng wani protes PKI.. Opo kowe Bong? ,",8624.jpg
598446,1,20/07/2020,Foto Ang Tjoen Min Anak Lim Seng Komandan Pasukan Pao An Thui,"Mantaap. Bpk Ang Tjoeng Ming anak dari Lim Seng komandan Pasukan Pao Ang Thui 1945, pengkhianat NKRI pada penjajahan Belanda.",598446.jpg
532905,2,21/07/2020,"Takut Dibunuh, Ahli Virus China Kabur ke AS: Saya Bersaksi Covid-19 Hasil Persekongkolan Jahat","Li-Meng Yan, dokter China yang berspesialisasi dalam virologi dan imunologi di Hong Kong School of Public Health, melarikan diri ke Amerika Serikat (AS) sejak 28 April lalu. Ahli virus ini menuduh pemerintah negaranya menutup-nutupi virus corona baru penyebab Covid-19. Beberapa jam sebelum dia naik pesawat Cathay Pacific 28 April ke Amerika Serikat, dokter terkemuka ini telah merencanakan pelariannya, mengemas tasnya dan menyelinap melewati sensor dan kamera video di kampusnya di Hong Kong.",532905.png
999848,2,21/07/2020,Kaesang: Bapak Saya dengan Kesederhaan Bisa Nipu Rakyat Indonesia Kenapa Saya Tidak?,"Bapak Saya dengan Kesederhaan Bisa Nipu Rakyat Indonesia Kenapa Saya Tidak?,",999848.jpg
303523,1,21/07/2020,Video Pembacaan AYAT SUCI AL-QURAN OLEH PRESIDEN ERDOGAN DI MASJID HAGIA SHOPIA,Pembacaan AYAT SUCI AL-QURAN OLEH PRESIDEN ERDOGAN DI MASJID HAGIA SHOPIA,303523.png
336293,1,21/07/2020,Indomie Rasa Saksang Babi,Indomie seleraku Rasa babi emmm endull,336293.png
582046,1,21/07/2020,Kondisi Jenazah Korban Covid-19 Di Rumah Sakit Osmania India,"#Osmania Hospital Ka Ye Haal Hai Corona Ke Died Bodys Ko Lekar Is Virus Ko Mazak Mat Samjo Pls# (Terjemahan): Beginilah kondisi rumah sakit #osmania, jangan anggap virus ini sebagai lelucon dengan membawa tubuh Corona. Kumohon #",582046.png
229779,2,22/07/2020,Foto Pupuk cendana memang jamian mutu,Pupuk cendana memang jamian mutu Cocok untuk tanaman dr arab,229779.jpg
459154,2,22/07/2020,Video perawat garis depan diperkosa dan ditikam oleh seorang pria di jalan,News Updates: frontliner ginahasa at pinagsasaksak ng isang lalaki dead on arrival sa hospital ! (Berita Terbaru: Seorang perawat garis depan diperkosa dan ditikam oleh seorang pria di jalan yang mati setibanya di rumah sakit!),459154.png
688533,2,22/07/2020,Inisial H di Nama Jokowi Ternyata Kepanjangan dari Herbertus,Ternyata #HERBERTUS asli china cipit,688533.jpg
131480,1,22/07/2020,Lowongan Kerja Komisi Pemberantasan Korupsi  Indonesia,Lowongan Kerja Komisi Pemberantasan Korupsi (KPK) Indonesia,131480.png
369052,1,22/07/2020,Marc Marquez tiba di Bandara Internasional Sultan Hasanuddin lanjut menuju kediaman Daeng Naba Tukang Urut,Marc Marquez Tiba di bandara Internasional Sultan Hasanuddin dan langsung menuju Terminal Mallengkeri dan lanjut menuju Jeneponto di kediaman Daeng Naba Tukang Urut,369052.png
426390,1,22/07/2020,"Aturan Baru Pemprov DKI, Pemotongan TKD Para ASN Sebesar 65%","Draft pergub yg baru, yg katanya 25% akan dibayarkan di triwulan 2, dihapus, jd tunjangan hanya 35% saja yang 65% harus diikhlaskan karena untuk kepentingan warga DKI",426390.jpg
672146,1,22/07/2020,"Tahun 2020 Pria Diwajibkan Beristri Dua, Jika Tidak Akan Diusir Dari Indonesia",Aturan baru,672146.png
704921,1,22/07/2020,"Baru Tiga Bulan Menikah, Istri Ceraikan Suami Gara-gara dukung Jokowi","Baru Tiga Bulan Menikah, Istri Ceraikan Suami Gara-gara dukung Jokowi",704921.png
786829,1,22/07/2020,Warga Amerika Minta Jokowi Jadi Pemimpin Mereka,"Orang AMERIKA Saja Minta Saya Menjadi Pemimpin Mereka, kok Orang Indonesia Menolak Saya",786829.jpg
958871,1,22/07/2020,"71 Pasien Covid-19 Klaster Hajatan Boyolali Dijemput Petugas, Biaya Dibebankan ke Pemilik Hajatan",Penjemputan warga ampel boyolali+71 orang posif corona.. Ke rumah sakit Muwardi solo Boyolali sudah tidak tertampung lagi. Klaster orang abis hajatan semua biaya di bebankan yyang punya hajat.,958871.jpg
180603,2,23/07/2020,Megawati Anak Pungut Soekarno,RACHMAWATI BUNGKAM MU.LUT MAK BANTENG SOAL RUU BPIP. BILANG SAMA MEGAWATI JANGAN BICARA PANCASILA DIA HANYA ANAK PUNGUT SUKARNO,180603.jpg
205196,2,23/07/2020,Raja Salman telah meninggal dan terindikasikan keracunan kopi,BERITA YANG SANGAT AMAT DIRAHASIAKAN (MOST OFF RECORD)!!! {Akhirnya nggak sia2 begadang demi menanti info ini sejak malam & bada subuh 05:01 wib barulah info ane dapatkan!} Dikabarkan Raja Salman telah meninggal dan terindikasikan keracunan beberapa jam yang lalu!,205196.png
770435,2,23/07/2020,BIARKAN PRIBUMI YANG BEKERJA,BIARKAN PRIBUMI YANG BEKERJA,770435.jpg
950664,2,23/07/2020,Petinggi PKS Merapat ke Jokowi karena Bosan dengan HTI dan Khilafah,MANTAP AKHIRNYA PETINGGI2 PKS MERAPAT KE JOKOWI. MUNGKIN SDH BOSAN LIHAT KADRUN2 HTI KHILAFAH YG TDK MEMBAWA KEBAIKAN UTK KEMAJUAN BANGSA JADI LEBIH BAIK MERAPAT KE JOKOWI UTK SAMA2 MEMBANGUN INDONESIA MAJU. DARIPADA MENDUKUNG HTI KHILAFAH YG TDK JELAS DAN HANYA MEMBODOHI UMAT SAJA KERJANYA SHG BANYAK YG SAKIT GILA DAN MABOK AGAMA DIBUATNYA. SDH TAHU HTI TERLARANG TAPI MASIH NGOTOT MEMBELANYA. KAN GOBLOK NAMANYA. FAHAM ? SYUKUR PKS SADAR DAN BERTOUBAT. AMIN. #JOKOWITOP,950664.jpg
147840,1,23/07/2020,"Tak Punya Solusi Soal Honorer, Maruf Amin Guru Maklumi Gaji Kecil Dengan Imbalan Surga","Iya in Aja Dech Kalau Mbah Yai Ngomong??kalau Kita Percaya Berarti Kita Musyrik,Ndak Percaya Kita Di Katain RADIKAL. Hidup Di Negeri +62 Seperti Simalakama Pemirsa.!",147840.png
467329,1,23/07/2020,Wanita bercadar di palestina sibuk berperang sedangkan wanita bercadar di indonesia sibuk selfie,Wanita bercadar di palestina sibuk berperang sedangkan wanita bercadar di indonesia sibuk selfie dengan caption Istiqomah tanpa batas Astaghfirullah,467329.png
573829,1,23/07/2020,TKI di Hong Kong dan Arab Saudi Terima Sumbangan 275 Triliun dari BP2MI,Dalam masa pandemic covid 19 ini BP2MI bersama kementerian BUMN dan pemerintah Uni Emirat Arab serta pemerintah hongkong telah menyepakati penandatanganan pada tgl 10-06-2020 dalam program pemerintah sumbangan sebesar 275 Triliun Rupiah yang nantinya dibagikan kepada para TKI dan TKW yang berada dinegara tersebut dan untuk informasi selanjutnya silahkan hubungi stap pengurusan keuangan dengan no WhatsApp 085299068587 #BP2MI #Pekerja Migran Indonesia,573829.png
827773,1,23/07/2020,Twit Felix Siauw: membela kelepon nggak ada dalilnya,"membela kelepon nggak ada dalilnya , nggak ada panduannya | membela kurma , jelas pahalanya , jelas pahalanya . jelas contoh tauladannya",827773.jpg
74102,2,24/07/2020,Video BIADAB BANGET PERLAKUAN MEREKA SAMA JENAZAH MUSLIM !!!!!!,BIADAB BANGET PERLAKUAN MEREKA SAMA JENAZAH MUSLIM,74102.jpg
876918,2,24/07/2020,Duo Sipit... Yg Satu sudah menjadi Dewan Penasehat DenSus....yg Satunya Hendak mau Jadi Dewan Penasehat Mabes Polri,Duo Sipit Yg Satu sudah menjadi Dewan Penasehat DenSus.yg Satunya Hendak mau Jadi Dewan Penasehat Mabes Polri.ada apa dgn Institusi ini,876918.jpg
237942,1,24/07/2020,"Flyer Perjalanan Anda Terganggu, Agar Menyiapkan Surat Keterangan Hasil Rapid Tes",SEJAK TANGGAL 1 AGUSTUS 2020 MOHON MAAF PERJALANAN ANDA TERGANGGU KURANG LEBIH 1 KM KEDEPAN ADA PEMERIKSAAN SURAT KETERANGAN KESEHATAN BAGI PARA PENDATANG ATAU PELINTAS DI KABUPATEN KOTAWARINGIN BARAT Agar Menyiapkan Surat Keterangan Hasil Rapid Tes Dengan Hasil Non Reaktif,237942.jpg
254331,1,24/07/2020,FPA Siap Dukung Jokowi dengan Syarat Semua Laskar Harus Diangkat Menjadi PNS,"Berbalik Akan Dukung Jokowi Korlap FPA : Ya Kami Siap Dukung Jokowi Dengan Syarat Semua Laskar FPA Harus Diangkat Menjadi PSN,",254331.jpg
360826,1,24/07/2020,Hanya Bermodalkan Ini Mereka Ingin Mahzulkan Presiden,Hanya Bermodalkan Ini Mereka Ingin Mahzulkan Presiden!!! Tepok Jidat,360826.png
90483,2,25/07/2020,Kutipan Kim Bok Dong Sebelum Dibunuh oleh Aktifis China,"BILA NEGERI MU TAK INGIN HANCUR, JANGAN PERNAH KAU BERIKAN KEPERCAYAAN KEPADA SIAPAPUN BERMATA SIPIT YANG SUARA YANG SUARA BICARANYA KERAS, KARENA SETIAP UCAPANNYA ADALAH KEBOHONGAN DAN ISI FIKIRANNYA PENUH PENGKHIANATAN, KIM BOK-DONG PAHLAWAN KOREA SEBELUM DIBUNUH AKTIFIS CHINA,",90483.jpg
319853,2,25/07/2020,Beberapa Dampak Negatif dari Menggunakan Masker,Face Masks:  Reduces oxygen up to 60%  Increases risk of CO2 poisoning  Viruses and bacteria saturate the mask and get reinhaled  FRESH AIR is vital for immune health!,319853.jpg
565609,2,25/07/2020,Petani dipukuli Polisi yang dibayar oleh PT Sadoka di Sulawesi Selatan,Pak Presiden Bisa jelaskan Kenapa Para Petani Ini Di Pukul Sama Polisi? Jangan Cuman Di Kasih Gaji Buta,565609.jpg
958837,2,25/07/2020,zodiak baru dari NASA_ Ophiuchus: 30 November - 17 Desember,zodiak baru dari NASA_,958837.png
876908,1,25/07/2020,"Foto Heboh, Israel Ubah Masjid Bersejarah Jadi Bar","Sebuah kabar menghebohkan datang dari Israel. Ternyata, Israel mengubah bangunan bersejarah Masjid Al Amar menjadi sebuah bar atau aula pesta pernikahan sejak 2019 lalu. Masjid Al Amar ini merupakan salah satu bangunan bersejarah Palestina dari abad ke-13 yang berada di Safed. Masjid itu berada di kewenangan otoritas Israel sejak 1948.",876908.png
229733,2,26/07/2020,"Inilah kebijakan yg merusak dan menjerumuskan generasi penerus bangsa,...menjauhkan nilai agama","Inilah kebijakan yg merusak dan menjerumuskan generasi penerus bangsa,menjauhkan nilai agama",229733.jpg
442726,2,26/07/2020,Video Baju tentara China di cuci Laundry di Kelapa Gading,"Baju tentara China di cuci Laundry di Kelapa Gading.Parah nih udah banyak tentara China,udah siap perang kynya",442726.png
786778,2,26/07/2020,Mal Taman Anggrek dijual 17 Triliun dan Dalam Beberapa Hari Sudah terjual,"Netizen masih ribut jumlah angka nol dari iklan jual Mall Taman Anggrek, ternyata diam-diam sudah laku?",786778.jpg
885084,2,26/07/2020,"Calon walikota oslo kang klepon, Bicara ahlak ngutip kitab agama lain katholik",Calon walikota oslo kang klepon Bicara ahlak ngutip kitab agama lain katholik Emang gak ada yg jelas!!,885084.png
967016,2,26/07/2020,Indonesia satu2nya negara didunia yang pemerintahnya bahagia merelakan rakyatnya jadi kelinci percobaan vaksin dari china,Indonesia satu2nya negara didunia yang pemerintahnya bahagia merelakan rakyatnya jadi kelinci percobaan vaksin dari china..sementara china sendiri tidak mau menguji cobakan pada rakyatnya.,967016.png
393572,1,26/07/2020,Penginjil Asal Amerika Serikat Joyce Meyer Bagikan Uang Di Facebook,"PERINGATAN..!! UNTUK SEMUA NEGARA, mulai hari ini sampai batas yang saya tetapkan adalah 30 Juli 2020, saya akan memilih orang di Facebook secara acak dan resmi (tanpa penipuan). Terapkan dari rumah dan terima hadiah dalam 5 menit, kami mempostingnya untuk membantu orang-orang karena epidemi virus CORONA telah mencegah banyak orang bekerja.",393572.jpg
565608,1,26/07/2020,Bis Terperosok ke Sungai di KM 76 Cikopo,Km 76 Cikopo,565608.jpg
581993,1,26/07/2020,Akun Facebook Ketua KPU RI Arief Budiman,Akun Facebook Ketua KPU RI Arief Budiman,581993.jpg
868701,1,26/07/2020,Peta Yogyakarta di Timur Tengah,"Map Google Cadroen yoo..??? gara² Anies ngaku² jawa-tulen dan asli Yogya, skrg Yogya dipindah ke dekat Yaman nih via @Om_Bregas",868701.jpg
