Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
6/27/2018,@madurachannel,Madura Channel,Paslon Berbaur Klaim Menang atas Kholifah di Pilkada Pamekasan | Koran Madura,1.01195E+18,http://www.koranmadura.com/2018/06/paslon-berbaur-klaim-menang-atas-kholifah-di-pilkada-pamekasan-2/,,,0,0,Facebook,1159,49,6,,6/30/2009,sumenep,,http://www.madurachannel.tv,,View
6/27/2018,@MacanBatak,SIAHAAN RAJA PARTANO RAJA HINALANG BADIA RAJA ANDI,"Setelah Pilkada serentak 2018 usai dengan segala hiruk pikuknya. Maka dari hasil pilkada tersebut akan terjadi pergeseran peta koalisi menuju Pilpres 2019. Peta koalisi masih terbuka lebar, dan capres kemungkinan besar akan ada 3 pilihan.",1.01195E+18,,,,0,0,Twitter for Android,124,153,0,,9/14/2009,☀ Art of Mind ☀,"Hanya rakyat jelata yang bersahabat dengan alam, belajar dari pengalaman menjadi seorang yang arif dan bijaksana.",http://baritaniportibi.blogspot.com,,View
6/27/2018,@humaskedirires,Humaskedirires,Polri Berduka Kepolisian Negara Republik Indonesia Turut Berduka Cita Atas Gugurnya Aiptu Muljoto Saat Melaksanakan Tugas Pengamanan Pilkada Serentak Tahun 2018 di TPS 12 wilayah Hukum…,1.01195E+18,https://www.instagram.com/p/Bkhx_JCF_9p/?utm_source=ig_twitter_share&igshid=1acvxwdnijk0m,,,0,0,Instagram,249,107,0,,6/20/2017,,"Obyektif, Dipercaya, Partisipasi http://www.tribratanewskediri.com",,,View
6/27/2018,@kompascom,Kompas.com,"Pilkada Serentak, Bawaslu Temukan 13 Kasus Pelanggaran Pengawasan",1.01195E+18,http://nasional.kompas.com/read/2018/06/27/19114821/pilkada-serentak-bawaslu-temukan-13-kasus-pelang,,,2,7,MyKompas,7002813,26,0,✅,3/8/2009,Indonesia,Ketika Perbincangan Dimulai | social@kompas.com | Jernih Melihat Dunia,http://www.kompas.com,,View
6/27/2018,@Kec_Antapani1,Kecamatan Antapani,"Giat Camat dan Sekcam Antapani Monitoring pilkada serentak 2018 (Rabu, 27 Juni 2018) . . . @AnwetKel @antapani_kidul @kel_anteng @Lurah_Ankul @humasbdg @pembdg @antonsugiana…",1.01195E+18,https://www.instagram.com/p/Bkhx6g5B7tC/?utm_source=ig_twitter_share&igshid=8sytyzmqowgn,,,0,1,Instagram,3127,213,16,,9/24/2013,Pemerintah Kota Bandung,Informasi sekitar kecamatan Antapani - BANDUNG JUARA -,,,View
6/27/2018,@oLieolay,oLie | oLay,"Sebelum nya maaf ya temen temen, bukan maksudnya apa apa, ngga maksud buat nyinggung atau apapun, ataupun mau buat panik semuanya disini, dan ini cuman buat kebaikan kita bersama, jadi saya disini cuma mau kasih tau saja kalo 3 buah permen milkita...",1.01195E+18,http://regional.kompas.com/read/2018/06/27/16090451/quick-count-pilkada-makassar-kotak-kosong-unggul-dari-calon-tunggal?utm_campaign=Dlvrit&utm_source=Facebook&utm_medium=Social,,,0,0,Facebook,349,1096,2,,9/30/2009,Anta Branta,Follow iG : @olieolay,http://www.pelancongbaper.com,,View
6/27/2018,@Banyuwangi_News,Banyuwangi_News,"Inilah video pidato pasangan calon gubernur Jawa Timur nomor urut 1, Khofifah Indar Parawansa - Emil Elestianto Dardak setelah unggu",1.01195E+18,http://dlvr.it/QYh0z1,https://pbs.twimg.com/media/Dgsn_3BUcAAgUA1.jpg,,0,0,dlvr.it,401,12,2,,1/20/2014,Banyuwangi,"BANYUWANGI_News - Berita, foto dan video tentang Banyuwangi dari seluruh penjuru dunia.",,,View
6/27/2018,@BogorRayaNews,Bogor Raya News,"Hasil Survei Charta Politika untuk Pilkada Kota Bogor, Petahana Masih Kuat",1.01195E+18,https://googleweblight.com/i?u=https://regional.kompas.com/read/2018/06/27/08000081/hasil-survei-charta-politika-untuk-pilkada-bogor-petahana-masih-kuat&hl=id-ID,,,0,0,Twitter for Android,8599,4267,11,,10/29/2012,"Bogor, Jawa Barat","Akun Twitter Warga #Bogor, Menuju Kabupaten & Kota Bogor yang melayani, mensejahterakan & membangun transparansi informasi publik",,,View
6/27/2018,@Info_BPN,Info Balikpapan,Cara KPU Balikpapan Tingkatkan Partisipasi Pemilih Pilkada 2018 - IDN Times (Siaran Pers) (Blog),1.01195E+18,http://dlvr.it/QYh0g4,https://pbs.twimg.com/media/Dgsn7VJUwAAmLHw.png,Map,0,0,dlvr.it,680,133,2,,1/26/2011,Kota Balikpapan,Berbagi informasi seputar Kota #Balikpapan.Sertakan hash tag #Balikpapan di stiap informasi.Thank u :),http://www.balikpapan.go.id/,,View
6/27/2018,@Lawu_Post,Lawu Post,Panglima TNI : TNI Siap Amankan Jalannya Pilkada Serentak dan Jaga Netralitas,1.01195E+18,http://www.lawupost.com/2018/06/panglima-tni-tni-siap-amankan-jalannya.html,https://pbs.twimg.com/media/Dgsn5QiUYAAWzh7.jpg,,0,0,Twitter Web Client,87,20,0,,5/2/2013,WA : 0818 0709 0986,http://www.lawupost.com,,,View
6/27/2018,@kucingitem_,кuсіиg ітем,"Perjuangan sesungguhnya baru dimulai Pilkada 2018 mesin baru dipanaskan, #2019GantiPresiden kita gas pol pake nos RT @n0eIl: Nah bnr 👇...gitu dong 😂😂 tahun #2019GantiPresiden adlh yg 0etama.",1.01195E+18,"https://twitter.com/n0eIl/status/1011946032127590400
https://twitter.com/kucingitem_/status/1011944926030905345",,,1,0,Twitter for Android,1606,250,6,,9/28/2015,,‏‏‏‏‏ن,,,View
6/27/2018,@S_Purwadi,I speak lorem ipsum,Sekarang waktunya gunain hak promo pilkadamu untuk makan malam. Daftar Promo Diskon Makanan Saat Pilkada 2018  via @TirtoID,1.01195E+18,https://tir.to/n/cM2Z,,,0,0,Twitter Web Client,359,301,5,,10/23/2009,"ÜT: -7.762240,110.393069","• #EdTech👨‍🎓 · #GDG👨‍💻 · #Futurist🚀 · Dev & Themer @Artcytech · Audiophile · Listen to many, sing to a few · I speak lorem ipsum • 📧 sigit[at]http://purwadi.web.id",https://blog.purwadi.web.id,,View
6/27/2018,@AkuKangenAyah,♥Aku Kangen Ayah♥,Bintang/Salmaza Unggul Sementara di Quick Count Kawal Pilkada Mahasiswa,1.01195E+18,https://ift.tt/2lBMPXi,,,0,0,IFTTT,338,270,0,,10/19/2013,Indonesia,"Ya Allah, ampunilah kedua orangtua kami, sebagaimana mereka telah mendidik kami sejak kecil. Aamiin. @akukangenpapa",https://twitter.com/akukangenpapa,,View
6/27/2018,@bunganajwaaulia,Najwa Aulia,TPS Unik Pilkada 2018 Tema Horor Jadi Viral di Sosmed  lewat @klipvel,1.01195E+18,https://klipvel.com/434/tps-unik-pilkada-2018-tema-horor-jadi-viral-di-sosmed/,,,0,0,Twitter Web Client,3211,8,5,,9/12/2014,Bandung,PIN BBM: 57c8c9de https://www.alhidamart.com,,,View
6/27/2018,@mercinews,Mercinews.com,Hasil Sementara Pilkada Subulussalam Bintang/Salmaza Unggul di Sejumlah TPS -,1.01195E+18,https://mercinews.com/read/2018/06/27/6051/hasil-sementara-pilkada-subulussalam-bintang-salmaza-unggul-di-sejumlah-tps,,,0,0,Twitter for Android,600,49,0,,12/11/2012,Indonesia,"Berita Aceh Online, Email: mercinews@gmail.com, http://facebook.com/mercinews, http://instagram.com/mercinews",https://www.mercinews.com,,View
6/27/2018,@cendananews,Cendana News,Bawaslu Papua Rekomendasikan Pilkada Susulan di Paniai dan Nduga,1.01195E+18,https://www.cendananews.com/2018/06/bawaslu-papua-rekomendasikan-pilkada-susulan-di-paniai-dan-nduga.html,,,0,0,WordPress.com,5662,67,6,,3/23/2013,Indonesia,#CDN #CendanaNews. Mengawal Kedaulatan Bangsa. Kontak : editorcendana@gmail.com,http://www.cendananews.com,,View
6/27/2018,@KUjank,Lasmana. أبو رزان,Unggulnya kotak kosong dari calon tunggal dari Kota Makassar dinilai merupakan sejarah baru pilkada di Indonesia.,1.01195E+18,https://regional.kompas.com/read/2018/06/27/16090451/quick-count-pilkada-makassar-kotak-kosong-unggul-atas-calon-tunggal?utm_source=Facebook&utm_medium=Refferal&utm_campaign=PlacementBawahJudul,,,0,0,Facebook,1212,1081,5,,2/10/2011,Sunda Megathrust ,I'm Disaster Management & Safety Consultant,http://www.facebook.com/PenyintasBencana,,View
6/27/2018,@suaradotcom,suaradotcom,"Suami Kalah, Istri Dedi Mulyadi Unggul di Pilkada Purwakarta",1.01195E+18,http://bit.ly/2tyjJwv,https://pbs.twimg.com/media/DgsnxjOU8AEv-rO.jpg,,0,0,dlvr.it,23827,22,82,✅,2/12/2014,Jakarta Capital Region,Indonesian most credible and independent news portal,http://suara.com,,View
6/27/2018,@Ferminohahi,Fermino,"Eksistensi politik santri memiliki tempat di hati publik. Anggapan yang dimunculkan sebagian pihak tentang meredupnya eksistensi politik santri, terbantahkan dengan sejumlah hasil pilkada ini. @thomafi_arwani #ArwaniThomafi #SantriNasionalis",1.01195E+18,https://news.detik.com/read/2018/06/27/180824/4086554/10/sapu-bersih-pilgub-jawa-ppp-singgung-politik-santri-nasionalis,https://pbs.twimg.com/media/DgsnuTVUcAEIRzP.jpg,,0,0,Plume for Android,0,45,0,,4/3/2018,,,,,👤
6/27/2018,@aladin_archer,aladin,"Libur Pilkada Serentak 2018, Omset Pedagang Emas di Pasar Antasari Naik",1.01195E+18,http://dlvr.it/QYh0F6,https://pbs.twimg.com/media/DgsnrFaUwAAHIzu.jpg,,0,0,dlvr.it,17,0,1,,8/6/2016,Indonesia,,,,View
6/27/2018,@UpdateBPN,Update Balikpapan,Cara KPU Balikpapan Tingkatkan Partisipasi Pemilih Pilkada 2018 - IDN Times (Siaran Pers) (Blog),1.01195E+18,http://dlvr.it/QYh0Dt,,,0,0,dlvr.it,841,175,1,,9/16/2012,,Update Balikpapan - Informasi dan Berita Update Balikpapan serta Informasi Iklan dan Jual beli #Balikpapan #BPN #ADVBPN,,,View
6/27/2018,@BroRivai_Center,Bro Rivai Center,Saya & segenap pengurus BRORIVAI Center menyampaikan selamat atas kemenangan versi quick count pasangan Prof. Nurdin Abdullah-Sudirman Sulaiman dalam perhelatan Pilkada Gubernur Sulsel periode 2018-2023  #BroRivaiCenter #PilgubSulsel #PilkadaSerentak2018,1.01195E+18,https://jejaknasionalis.com/2018/06/27/brorivai-center-menyampaikan-selamat-kepada-paslon-nomor-tiga/,,,1,1,Twitter Web Client,23,122,0,,2/1/2018,Indonesia,Menjelajahi Sulsel Tanpa Batas,http://brorivaicenter.com,,View
6/27/2018,@iscorayola,isco,"Eksistensi politik santri memiliki tempat di hati publik. Anggapan yang dimunculkan sebagian pihak tentang meredupnya eksistensi politik santri, terbantahkan dengan sejumlah hasil pilkada ini. @thomafi_arwani #ArwaniThomafi #SantriNasionalis",1.01195E+18,https://news.detik.com/read/2018/06/27/180824/4086554/10/sapu-bersih-pilgub-jawa-ppp-singgung-politik-santri-nasionalis,https://pbs.twimg.com/media/Dgsnkj6V4AIbJgr.jpg,,0,0,Hootsuite,0,15,0,,4/3/2018,,,,,👤
6/27/2018,@sulsel_satu,sulselsatu.com,"Bupati Luwu Timur, HM. Thorig Husler, memantau jalannya proses Pemilihan Kepala Daerah (Pilkada) di sejumlah Tempat Pemungutan Suara (TPS) di Kabupaten Luwu Timur, Rabu (27/06/2018).",1.01195E+18,https://www.sulselsatu.com/2018/06/27/sulsel/luwu-raya/husler-pastikan-proses-pilkada-gubernur-di-lutim-berjalan-lancar.html,,,0,0,Twitter Web Client,151,47,0,,9/29/2017,"South Sulawesi, Indonesia",Official Twitter Account of http://sulselsatu.com | Facebook : http://sulselsatu.com | YouTube : sulselsatu | redaksi@sulselsatu[dot]com | (0411) 4674249,https://www.sulselsatu.com/,,View
6/27/2018,@seputar_iNews,SeputariNewsRCTI,"Yuk, Intip Deretan Meme Lucu Pilkada Serentak 2018",1.01195E+18,https://www.inews.id/techno/read/163361/yuk-intip-deretan-meme-lucu-pilkada-serentak-2018?sub_slug=internet,,,0,0,TweetDeck,451994,169,656,,4/11/2010,MNC News Center Lt.11 Jakarta,Akun resmi Seputar Indonesia RCTI email: seputarindonesia@rcti.tv,http://www.rcti.tv,,View
6/27/2018,@Tribun_Manado,Tribun Manado,"Olly Klaim PDIP Menang 5 Pilkada di Sulut, Talaud Masih Menunggu Hasil  lewat @Tribun_Manado",1.01195E+18,http://manado.tribunnews.com/2018/06/27/olly-klaim-pdip-menang-5-pilkada-di-sulut-talaud-masih-menunggu-hasil,,,0,0,Twitter Web Client,76168,1399,120,,6/3/2010,Jl AA Maramis Kairagi 2,"Official Twitter of TRIBUN Manado | Berita Terkini Seputar Sulawesi Utara | Email: redaksi@tribunmanado.co.id , tribunmanado01@gmail.com",http://www.tribunmanado.co.id,,View
6/27/2018,@delapanpiksel,Jaka Santana,Ini buzzer kotak kosongnya ampuh banget~ #quickcount,1.01195E+18,https://regional.kompas.com/read/2018/06/27/16090451/quick-count-pilkada-makassar-kotak-kosong-unggul-atas-calon-tunggal,,,0,0,Twitter Web Client,642,1173,24,,7/18/2009,Bekasi,Penikmat kopi murah,https://medium.com/@delapanpiksel,,View
6/27/2018,@Andika99909,Andika,"Eksistensi politik santri memiliki tempat di hati publik. Anggapan yang dimunculkan sebagian pihak tentang meredupnya eksistensi politik santri, terbantahkan dengan sejumlah hasil pilkada ini. @thomafi_arwani #ArwaniThomafi #SantriNasionalis",1.01195E+18,https://news.detik.com/read/2018/06/27/180824/4086554/10/sapu-bersih-pilgub-jawa-ppp-singgung-politik-santri-nasionalis,https://pbs.twimg.com/media/DgsnYmBUwAAWmGM.jpg,,0,0,Twitter for Android,1,35,0,,4/6/2018,,,,,👤
6/27/2018,@andra99909x,Andra,"Eksistensi politik santri memiliki tempat di hati publik. Anggapan yang dimunculkan sebagian pihak tentang meredupnya eksistensi politik santri, terbantahkan dengan sejumlah hasil pilkada ini. @thomafi_arwani #ArwaniThomafi #SantriNasionalis",1.01195E+18,https://news.detik.com/read/2018/06/27/180824/4086554/10/sapu-bersih-pilgub-jawa-ppp-singgung-politik-santri-nasionalis,https://pbs.twimg.com/media/DgsnXZ7U0AE0n6x.jpg,,0,0,Twitter for Android,1,8,0,,4/6/2018,,,,,👤
6/27/2018,@ACEHBISNISco,Aceh Bisnis,"Melalui Video Conference, Pangdam IM Lakukan Pengecekan Pilkada 2018",1.01195E+18,https://www.acehbisnis.co/2018/06/27/melalui-video-conference-pangdam-im-lakukan-pengecekan-pilkada-2018/,https://pbs.twimg.com/media/DgsnW0eUcAEMmmq.jpg,,0,0,WordPress.com,42,118,0,,10/17/2017,"Banda Aceh, Indonesia",,http://www.acehbisnis.co,,View
6/27/2018,@Lawu_Post,Lawu Post,"Kapuspen TNI : Prajurit TNI Tidak Netral Dalam Pilkada 2018, Laporkan",1.01195E+18,http://www.lawupost.com/2018/06/kapuspen-tni-prajurit-tni-tidak-netral_26.html,https://pbs.twimg.com/media/DgsnS0XUcAA1M_P.jpg,,0,0,Twitter Web Client,87,20,0,,5/2/2013,WA : 0818 0709 0986,http://www.lawupost.com,,,View
6/27/2018,@Jurnal_Sulawesi,Jurnalsulawesidotcom,"KPU Klaim Pilkada Serentak 2018 Lancar: Sidoarjo,  – Ketua Komisi Pemilihan Umum (KPU) Arief Budiman mengklaim pelaksanaan pemungutan suara Pilkada Serentak 2018 di 171 daerah hari ini berjalan lancar. Dia mengatakan hingga saat…",1.01195E+18,"http://Jurnalsulawesi.com
http://dlvr.it/QYgzwg",,,0,0,dlvr.it,603,305,8,,3/27/2013,Palu,Dari Sulteng Untuk Indonesia (http://twiends.com/jurnalsulteng),http://www.jurnalsulawesi.com,,View
6/27/2018,@kompascom,Kompas.com,Arief-Sachrudin Klaim Raih 86 Persen Suara Lawan Kotak Kosong di Pilkada Tangerang,1.01195E+18,http://megapolitan.kompas.com/read/2018/06/27/19080681/arief-sachrudin-klaim-raih-86-persen-suara-la,,,0,2,MyKompas,7002813,26,0,✅,3/8/2009,Indonesia,Ketika Perbincangan Dimulai | social@kompas.com | Jernih Melihat Dunia,http://www.kompas.com,,View
6/27/2018,@Bisniscom,Bisnis.com,"Quick Count Pilkada Serentak 2018: Menang di 9 Wilayah, Golkar Optimistis Target Tercapai",1.01195E+18,http://kabar24.bisnis.com/read/20180627/15/810236/quick-count-pilkada-serentak-2018-menang-di-9-wilayah-golkar-optimistis-target-tercapai?utm_source=dlvr.it&utm_medium=twitter,,,0,0,dlvr.it,957162,38,1082,✅,3/1/2010,"Jakarta, Indonesia","Akun resmi http://Bisnis.com. Berita, analisis serta navigasi bisnis dan investasi dari Harian Bisnis Indonesia",http://www.bisnis.com,,View
6/27/2018,@SonoraMedan,90.4 FM Sonora Medan,"Quick Count LSI Pilkada Sumut Data 98 Persen, Edy-Musa Tetap Unggul Hasil sementara hitung cepat atau quick count LSI Denny JA dalam Pilkada Sumatera Utara, Rabu (27/6/2018), pasangan Edy Rahmayadi-Musa Rajekshah memperoleh suara terbanyak. Pantauan...",1.01195E+18,http://kompas.com/,,,0,0,Facebook,3717,417,22,,1/10/2014,Medan - Sumut - Indonesia,Jl. Sei Petani No. 36 Medan | Telp/WA : 0812.6492.9004 | IG: @sonoramedan,http://sonora-medan.com,,View
6/27/2018,@ariobajoe,Ario Bayu,"Hebat jg Nasdem agitasi politiknya. Dari berbagai hasil quick count Pilkada 2018, Nasdem menjadi yg terbanyak memenangi Pilkada—ada 10 CaKaDa yg diusungnya, menang. Di 5 besar pemenangnya, 3 diantaranya dari Parpol ""Orbais""; Nasdem, Golkar, & Hanura. Lalu ada PAN &amp; PKS. See? 😃",1.01195E+18,,,,1,2,Twitter for Android,2600,204,23,,7/17/2009,Twitland,file not found,http://ariobajoe.wordpress.com,,View
6/27/2018,@sahalasitumor10,sahalasitumorang95,Live Report Pilkada 2018: Hasil Quick Count,1.01195E+18,http://dlvr.it/QYgzkL,https://pbs.twimg.com/media/DgsnFncU8AAlHea.png,,0,0,dlvr.it,20,150,0,,3/13/2017,"North Sumatra, Indonesia",Ex Broadcaster,,,View
6/27/2018,@DetikMjlk,Detik Majalengka,"Quick Count Pilkada Serentak 2018: Menang di 9 Wilayah, Golkar Optimistis Target Tercapai",1.01195E+18,http://dlvr.it/QYgzVC,,,0,0,dlvr.it,159,0,36,,8/18/2014,,aktivis twitter,,,View
6/27/2018,@FanYoga,Fany Yoga,"Quick Count Pilkada Makassar, Kotak Kosong Unggul atas Calon Tunggal",1.01195E+18,http://regional.kompas.com/read/2018/06/27/16090451/quick-count-pilkada-makassar-kotak-kosong-unggul-atas-calon-tunggal?utm_source=Twitter&utm_medium=Refferal&utm_campaign=PlacementBawahJudul,,,0,0,Twitter for Android,519,588,7,,7/26/2009,"Surakarta, Jawa Tengah",Menjadi pemikir | Ig: @Fanyoga | Line: fanyoga91,http://fanyoga.tumblr.com,,View
6/27/2018,@CRpulsaCare,IMAR CHANNEL,Pilkada serentak 2018,1.01195E+18,https://youtu.be/V6l9kCapM3c,https://pbs.twimg.com/media/DgsmuYvU0AEmpMs.jpg,,0,0,Twitter Lite,21,209,0,,3/28/2016,tangerang,menabung cerdas bersama car 3i network,,,View
6/27/2018,@tvOneNews,tvOneNews,"2 WARGA INI MENINGGAL SAAT IKUTI PENCOBLOSAN DI PILKADA SERENTAK 2018 Seorang wanita meninggal dunia saat hendak menggunakan hak pilihnya pada Pilkada Serentak 2018z. Hal ini terjadi di TPS 02 Kecamatan Binamu, Jeneponto, Sulsel. #ONEMINUTETVONE",1.01195E+18,,pic.twitter.com/2v6wM3SsL3,,5,13,Twitter for iPhone,8462054,52,8811,✅,7/10/2009,Indonesia,Official Twitter of TV ONE | Indonesia's #1 Media in News and Sports | Contact us : socmed@tvone.co.id | App tvOne Connect : http://bit.ly/2v1SKfc,http://bit.ly/2v1SKfc,,View
6/27/2018,@satria_nova,Satria Nova,"Hasil Quick Count Pilkada 2018: 1. Sumatera Utara: Edy - Musa (PKS, Gerindra, PAN, Golkar, Hanura, Nasdem) 2. Sumatera Selatan: Herman - Deru (PAN, Hanura, Nasdem) 3. Riau: Syamsuar - Edi (PKS, PAN, Nasdem)...",1.01195E+18,https://www.facebook.com/100002107576588/posts/1778336838913218/,,,0,0,Facebook,1522,141,6,,3/24/2012,"Ciputat, Tangerang",Author | Editor | Entrepreneur | Amil @dompet_dhuafa | Naval Architect,http://facebook.com/satria.nova1,,View
6/27/2018,@alfis_primatra,JustMe,"sah tak ada satupun calon kepala daerah yg diusung oleh gerindra tak ada yg menang di pilkada sumbar 2018, baa cito ee ko??",1.01194E+18,,,,0,0,Facebook,265,416,0,,7/22/2010,Jakarta-Indonesia,"be yourself, be positive! | love chelsea | alfis_prim@yahoo.com",http://www.kabarin.co,,View
6/27/2018,@ponghehuha,Pong,"Eksistensi politik santri memiliki tempat di hati publik. Anggapan yang dimunculkan sebagian pihak tentang meredupnya eksistensi politik santri, terbantahkan dengan sejumlah hasil pilkada ini. @thomafi_arwani #ArwaniThomafi #SantriNasionalis",1.01194E+18,https://news.detik.com/read/2018/06/27/180824/4086554/10/sapu-bersih-pilgub-jawa-ppp-singgung-politik-santri-nasionalis,https://pbs.twimg.com/media/DgsmkV8UwAA37VK.jpg,,0,0,TweetCaster for Android,0,26,0,,4/4/2018,,,,,👤
6/27/2018,@Lawu_Post,Lawu Post,"Jelang Pilkada Serentak, Komandan Lanal Denpasar Tekankan Netralitas TNI",1.01194E+18,http://www.lawupost.com/2018/06/jelang-pilkada-serentak-komandan-lanal.html,https://pbs.twimg.com/media/DgsmiTAU0AA8_AO.jpg,,0,0,Twitter Web Client,87,20,0,,5/2/2013,WA : 0818 0709 0986,http://www.lawupost.com,,,View
6/27/2018,@kucingitem_,кuсіиg ітем,"Woiii Jaga Ghirah Wooiii, Jangan Goyang Apalagi Kendor.., Pilkada 2018 Ini Baru Pemanasan.., Perjuangan Sesungguhnya Adalah #2019GantiPresiden Allahu Akbar✊",1.01194E+18,,,,9,22,Twitter for Android,1606,250,6,,9/28/2015,,‏‏‏‏‏ن,,,View
6/27/2018,@sripoku,SRIWIJAYA POST,Bagaimana hasil terbaru quick qount atau hitung cepat Pilkada 2018 ini Berikut hasil terbaru untuk Pilkada Serentak 2018.,1.01194E+18,https://bit.ly/2Ix3unX,,,0,0,Twitter Web Client,31472,41,73,,8/4/2009,Indonesia,Twitter resmi Harian Umum SRIWIJAYA POST ~ Berita terkini seputar Sumatera Selatan ~ http://palembang.tribunnews.com,http://sripoku.com,,View
6/27/2018,@RUMAHINJECT,SUARASOSMED,Pilkada 2018 Hasil Quick Count: Semua Jago Gerindra-PKS Keok di Pilgub Jawa,1.01194E+18,https://www.suarasosmed.info/2018/06/pilkada-2018-hasil-quick-count-semua.html,,,0,0,IFTTT,96,87,0,,12/14/2016,"Jakarta Pusat, DKI Jakarta",Warta Bali - Media Informasi Kita -,http://www.wartabali.net,,View
6/27/2018,@MalangTimes,malangtimescom,"Hasil Sementara Versi Internal, Suara SAE 57,7 Persen dari 500 TPS: Pilkada Kota Malang 2018 memasuki babak penghitungan suara. Berdasarkan data para saksi dan relawannya, pasangan nomor urut tiga Sutiaji-Sofyan Edi Jarwoko sementara paling unggul.",1.01194E+18,http://www.malangtimes.com/baca/28853/20180627/175543/hasil-sementara-versi-internal-suara-sae-577-persen-dari-500-tps/?utm_source=dlvr.it&utm_medium=facebook&utm_campaign=malang%20times,,,0,0,Facebook,10815,486,19,,5/24/2014,"Malang, Jawa Timur",Official MalangTIMES | Tlogomas Square Kav 26 Kota Malang | IG/FB/Line/Path: MalangTimes | Advertising/CP : marketing@malangtimes.com,http://malangtimes.com,,View
6/27/2018,@kurawa,Rudi Valinka #HOKI #AMCA,"🤣 baru menang pilkada 2018 sudah banyak yang bermimpi pilpres 2024 aja .. mereka lupa kalo di tahun 2024 ketum parpolnya : PDIP : Puan PD : AHY Gerindra : FZ Golkar : AH PPP : romi Semua ketum parpol masih berusia muda, ambisinya juga selangit",1.01194E+18,,,,104,131,TweetCaster for Android,313259,1976,725,,6/12/2009,ig. @tetapKurawa ,"Bahkan Pandawa pun lebih Kurawa.... #ForensicAuditor #SokGanteng #Sinetwit, coming soon A Man Called Ahok #AMCA movie ..",http://www.kurawabook.com,,View
6/27/2018,@jabarnewss,Jabar News,Dikandang #Uu Menang Telak  #pilkada #headline #menangtelak #tasikmalaya,1.01194E+18,"http://JabarNews.com
https://goo.gl/fb/GfZFgj",,,0,0,Google,1131,1493,13,,2/26/2015,Bandung,Digital Journalis,http://www.jabarnews.com/,,View
6/27/2018,@pinterpolitik,Pinterpolitik.com,Kepercayaan masyarakat seakan tercederai dengan beberapa calon kepala daerah dalam Pilkada serentak 2018 terindikasi korupsi. #Satir,1.01194E+18,http://ow.ly/OJ5g30kGsmK,,,1,0,Hootsuite Inc.,9697,76,8,,11/15/2016,"Jakarta, Indonesia",Grafis analisis data. Sumber terpercaya dan sebagai media referensi pembelajaran Politik Nasional,https://pinterpolitik.com/,,View
6/27/2018,@yadipenger,PNGR,"Quick Count Pilkada Makassar, Kotak Kosong Unggul Dari Calon Tunggal -",1.01194E+18,"http://Kompas.com
http://regional.kompas.com/read/2018/06/27/16090451/quick-count-pilkada-makassar-kotak-kosong-unggul-dari-calon-tunggal?utm_campaign=Dlvrit&utm_source=Facebook&utm_medium=Social",,,0,0,Facebook,187,659,3,,10/5/2009,"Bandung,Jawa barat, Indonesia","Milanisti, Naruto lovers, Punk rockers, musisi, koordinator relawan pendampingan anak berkonflik dengan hukum Bandung west java Indonesia",http://kebonwaru.wordpress.com/,,View
6/27/2018,@rmolco,RMOL.CO,"Hitung Cepat Menang Telak, Massa Bupati Petahana Bikin Konvoi #KlikRMOL #pilkada",1.01194E+18,"http://nusantara.rmol.co/read/2018/06/27/345409/Hitung-Cepat-Menang-Telak,-Massa-Bupati-Petahana-Bikin-Konvoi-",,,0,0,RMOL,32983,305,117,✅,12/4/2012,Indonesia,"Akun resmi Kantor Berita Politik Rakyat Merdeka Online (http://RMOL.CO), didedikasikan untuk Indonesia Raya.",http://www.rmol.co,,View
6/27/2018,@rmolco,RMOL.CO,"Target Menang Pilkada Meleset, PDIP Akui Kasus Korupsi Jadi Penyebab #KlikRMOL #pilkada",1.01194E+18,"http://politik.rmol.co/read/2018/06/27/345411/Target-Menang-Pilkada-Meleset,-PDIP-Akui-Kasus-Korupsi-Jadi-Penyebab-",,,76,98,RMOL,32983,305,117,✅,12/4/2012,Indonesia,"Akun resmi Kantor Berita Politik Rakyat Merdeka Online (http://RMOL.CO), didedikasikan untuk Indonesia Raya.",http://www.rmol.co,,View
6/27/2018,@suaracelebes01,suaracelebes.com,"Sukseskan Pilkada, Pemkot Pare-Pare Bentuk Desk Pilkada",1.01194E+18,http://suaracelebes.com/2018/06/41128/sukseskan-pilkada-pemkot-pare-pare-bentuk-desk-pilkada/,https://pbs.twimg.com/media/DgsmYNhUwAAhZY1.jpg,,0,0,WordPress.com,159,550,0,,10/6/2016,,Akun Resmi Suara http://Suaracelebes.com,,,View
6/27/2018,@Lintas_MNCTV,Lintas_MNCTV,"Yuk, Intip Deretan Meme Lucu Pilkada Serentak 2018",1.01194E+18,https://www.inews.id/techno/read/163361/yuk-intip-deretan-meme-lucu-pilkada-serentak-2018?sub_slug=internet,,,0,0,TweetDeck,36400,25,201,✅,7/29/2009,Indonesia,"Berita bercerita menyampaikan fakta apa adanya, tanpa rekayasa. Informasi mengenai kegiatan dan liputan News MNCTV.",http://news.mnctv.com,,View
