id,created_at,text
2754493525,2009-07-21 07:44:23,"b'@ivantse thx for the promo codes... this is a domain that somebody else owns, so i need to buy it from them. hence using a sedo broker.'"
2754060629,2009-07-21 06:57:27,b'Dear lazyweb: has anyone used Sedo.com to broker a domain name purchase? Got any tips?'
2751738510,2009-07-21 03:50:05,"b""@spicefish yeah, I just stumbled on her blog today and I'm a big fan."""
2751732720,2009-07-21 03:49:42,"b""@quirkes Doh! I totally forgot you were in Portland! I'm back in SF now. Loved it over there, can't wait to go back."""
2751722890,2009-07-21 03:49:02,b'@frdelrosario thanks for the room rental intro!'
2751714839,2009-07-21 03:48:29,"b""@rmjpdx thx for the tips. :) we ended up hitting Acropolis, Voodoo donuts, Groove suite, and Dixie's. Portland rocks, can't wait to go back."""
2750566531,2009-07-21 02:34:46,"b'Currently reading, ""How to have more self-discipline"" - http://tinyurl.com/mnvnl9'"
2730032566,2009-07-20 00:33:05,"b""I uploaded a YouTube video -- We're on a floating house! http://bit.ly/6Nvma"""
2721814173,2009-07-19 13:27:23,b'Riding off into the sunrise. http://yfrog.com/4alvaj'
2721750769,2009-07-19 13:19:59,"b'Leaves at dawn, Portland, Oregon. http://yfrog.com/abznhj'"
2713348177,2009-07-18 23:29:37,"b""Anyone know Portland, Oregon? I'm here for @jasonpurdy's bachelor party and we need to get crazy tonight. All tips welcome. Thank you."""
2695976077,2009-07-17 21:44:36,"b""RT @bjfogg: Triggers change behaviors. I've added new info & Facebook example at BehaviorModel.org - http://bit.ly/Triggers"""
2693600543,2009-07-17 19:13:03,"b""Emma (my 99 M3) hit 100k miles! We're  celebrating with new tires (for her) and a $2k repair bill (me). http://yfrog.com/b9t00j"""
2691998733,2009-07-17 17:34:39,"b""@digitalhobbit A likely story. ;)  I guess I'll give you the benefit of the doubt, this time."""
2691825669,2009-07-17 17:24:11,"b""@digitalhobbit whoops. That's Apple's way of punishing you for having Hannah Montana in the first place."""
2691818743,2009-07-17 17:23:46,"b""@digitalhobbit that's Apple"""
2691138316,2009-07-17 16:43:18,b'Just posted: Is life a zero-sum game? http://bit.ly/7GUFM'
2683817801,2009-07-17 05:54:07,"b""Eudamonia: the thinking man's happiness.  http://bit.ly/2mh6xJ"""
2683741514,2009-07-17 05:46:58,"b'@btyeung Wow, Zeo looks like very interesting example of persuasive technology. Let me know how it works for you!'"
2665057708,2009-07-16 05:34:02,"b""I uploaded a YouTube video -- What's Best In Life #10: Liam (Berkeley, CA) http://bit.ly/1vucGZ"""
2663720022,2009-07-16 03:48:00,"b'@jasonpurdy yeah, @ivantse put that in there in honor of the late great MJ, and just maybe as a little SEO tactic ;)'"
2660838266,2009-07-16 00:30:13,b'RT @ivantse: girlfinder is live on the iphone app store: http://thegirlfinder.com/'
2646639034,2009-07-15 05:47:39,b'RT @digitalhobbit: Great iPhone development crash course: http://bit.ly/41SU5'
2638058468,2009-07-14 20:10:25,"b'@jeanpaul merci, monsieur! :)'"
2637897131,2009-07-14 20:00:11,"b""Asking: Where can I see Facebook Pages that I administer? - I created a Page for myself (DJ Jordy). Now I can't ... http://gsfn.us/t/9sfb"""
2635172027,2009-07-14 17:04:43,"b'""Enfants de la patrie.... le jour de gloire est... arriv\xc3\xa9!""  Happy Bastille Day everyone, and Vive la France!'"
2623605656,2009-07-14 00:35:24,b'@hrheingold VideoUp (vid upload to facebook) most relevant for 3GS. iCommute SF and Taxi Magic also very handy.'
2620364359,2009-07-13 20:56:56,"b""I uploaded a YouTube video -- What's Best In Life #5: Alexandra (Amorgos, Greece) http://bit.ly/LFGWN"""
2620025093,2009-07-13 20:34:00,"b'I uploaded a YouTube video -- What Is Best In Life #4: Taso (Amorgos, Greece) http://bit.ly/cYWtc'"
2620023060,2009-07-13 20:33:52,"b'I uploaded a YouTube video -- What Is Best In Life #3: Amaury (Brussels, Belgium) http://bit.ly/QSOpL'"
2619323392,2009-07-13 19:45:05,"b""I uploaded a YouTube video -- What's Best In Life #2: Damien (Paris, France) http://bit.ly/PMRWl"""
2616566489,2009-07-13 16:40:34,b'@DjFloy i want some of that deep soulful vibe. :) are you spinning tonight?'
2607708924,2009-07-13 02:34:37,"b'Latest run to/from Ocean Beach: 7.5 miles, 6mph average. Progress!'"
2603454750,2009-07-12 20:56:37,b'Portrait of the artist as a young butterfly http://yfrog.com/0mu1xj'
2603296631,2009-07-12 20:43:56,"b""Now that's a statuesque family. http://yfrog.com/0b6trpj"""
2603192286,2009-07-12 20:35:25,"b'Homemade brunch on the patio and MOMA with mom, dad, and sis. Good times!'"
2602868029,2009-07-12 20:09:30,"b""RT @KISSmetrics: Professor BJ Fogg's Behavior Model (esp. read if you build apps): http://bit.ly/g5w1X (via @timyoung)"""
2600629236,2009-07-12 17:08:17,"b'The secret to learning: ""work your a$$ off until you figure it out."" - @DrTae http://bit.ly/7D8Vx (via @ivantse)'"
2591769445,2009-07-12 01:12:14,"b'""500 milliards de petits martiens... et moi, et moi, et moi.""  Love that Jacques Dutronc :)  http://bit.ly/4Doel'"
2587540801,2009-07-11 19:18:58,"b""@maurygiles So far I've got one friend who's used 23andme. Will keep u posted"""
2587530200,2009-07-11 19:18:06,"b'@btyeung Stupendous dinner party, man. Quantity and quality both off the charts last night.'"
2587377600,2009-07-11 19:05:15,"b""Mouthwatering pics from last night's bday dinner party for @jamberto, with chefs @btyeung and @bengrol presiding: http://bit.ly/hSdS3"""
2586289459,2009-07-11 17:34:26,"b""Has anyone out there used http://www.23andme.com/ to learn about their genetic makeup? I'm seriously considering signing up."""
2576018188,2009-07-10 23:58:29,"b""@andrew_chen any recommendations on ways to merge contacts outside of gmail?  i'm in same boat, manually merged 150 and need 2 optimize ;)"""
2564491497,2009-07-10 06:46:36,b'@jamberto \xe2\x99\xab http://twt.fm/202193  My mix on Twitter... I dig it!'
2557525683,2009-07-09 22:00:36,"b""RT @vewe: LOL, Dear GOD, Thanks 4 making me healthy, can u also make me sexy, if u can't make me sexy, please make all my friend FAT.. AMEN."""
2557251817,2009-07-09 21:41:50,"b""RT @laughingsquid: LSD inventor Hofmann wrote Steve Jobs in '07 asking 4 support on LSD psychotherapy studies http://bit.ly/OjabN"""
2554840006,2009-07-09 18:58:45,"b'My Cliffs Notes on @sgblank\'s ""Customer Development Fireside Chat"" with @rbelani: http://www.jordym.com/'"
2554427577,2009-07-09 18:30:56,"b'@sgblank gr8 fireside chat vid, thx 4 post! http://ow.ly/gP0S Any objections 2 me posting 2 my blog w/ my cliffs notes & a link 2 that vid?'"
2553523197,2009-07-09 17:31:03,"b'RT @laughingsquid: ""Exit Strategy"" NYC mobile app that tells u where to stand on the subway for your exit http://bit.ly/PM8bP'"
2553489522,2009-07-09 17:28:49,"b""@SHHHE welcome back to SF, globetrotter! hey, you'll be right at home here: http://twitpic.com/9srri"""
2540470996,2009-07-08 22:54:08,"b""@beb0s glad you liked it! it'll happen when it's the right time. and not a moment sooner (or later :) stay tuned for more mixes coming soon"""
2539218881,2009-07-08 21:28:10,"b""@beb0s thanks for re-tweeting!  more house mixes coming soon. how'd you like the mix?"""
2539208505,2009-07-08 21:27:27,"b'@jasonpurdy no kidding. yep, normal middle-aged dude. either very into cycling, very gay, or both.'"
2536601595,2009-07-08 18:33:32,"b""Me: enjoying falafel sandwich at Civic Center farmer's market. Man sitting across from me: 'nice legs, bro'. I &lt;3 San Francisco."""
2516431936,2009-07-07 16:32:16,"b'Keep it unreal! http://is.gd/1q65E (please vote for my pic, I could win a gold disc from my favorite DJ Mr. Scruff!)'"
2508882229,2009-07-07 04:16:01,"b'RT @laughingsquid: now this is awesome: Prowl, a Growl client for the iPhone http://prowl.weks.net [via @cobweb]'"
2506395574,2009-07-07 01:16:53,"b""@javiervegas that's better!"""
2506148803,2009-07-07 00:59:11,"b""@javiervegas  glad you liked the mix!  more to come on that front. and i'm now following @anatolykarpobot, let's see what happens..."""
2503582177,2009-07-06 21:48:24,b'About to engage in some quality omphaloskepsis: http://bit.ly/t6h85 (via  http://bit.ly/jbM7d and Mom)'
2502419991,2009-07-06 20:20:08,b'RT @kylemathews Great list of tools/techniques for getting feedback on your startup http://bit.ly/gY9H5 #leanstartup'
2502260658,2009-07-06 20:08:53,"b'RT @ericries: For those that asked, slides from the fbFund talk are here:  http://bit.ly/zV1pv video is here:  http://bit.ly/IMorB'"
2490398497,2009-07-06 01:50:18,"b'Trail run, pool, sauna, sunshine, good friends: recipe for the perfect day in Lake Tahoe. Happy July 5th, everyone.'"
2451449400,2009-07-03 08:48:22,"b'Happy Birthday, Atish! (and Claude von Stroke) http://bit.ly/3XtOQA'"
2450330146,2009-07-03 06:27:30,"b'B Bravo aka Adam Mori laying down some girthy spaced out deep synthy  beats at Wish Bar, right now.'"
2447022125,2009-07-03 01:46:30,"b""Sacr\xc3\xa8 bleu! It's a video clip from Spencer on the go! http://bit.ly/b6M5Y"""
2446613296,2009-07-03 01:15:17,"b'Fine dining for 9 bucks at Chez Spencer, the French taco truck at Folsom and 7th. With @ivantse'"
2443165676,2009-07-02 20:59:29,"b""@ivantse That's exactly what I was saying!  Come on @jamberto, new server time!!"""
2442940927,2009-07-02 20:43:25,"b""Deep funky house mix now LIVE on cloob.fm, feat DJ Jordy & @SHHHE on voiceovers! Get it while it's hot ==&gt; http://bit.ly/drajR"""
2439271233,2009-07-02 16:29:31,b'RT @kirstinbutler: How Depression Lingers http://is.gd/1lbhY New research suggests depressed brains process criticism-and praise-differently'
2432230765,2009-07-02 04:34:10,b'Working on the final mixdown for my upcoming podcast on http://cloob.fm with @jamberto'
2383967926,2009-06-29 05:51:30,b'Working on voiceovers (and a surprise) for my upcoming mix on the http://cloob.fm podcast'
2353266038,2009-06-27 01:44:09,b'RT @HalleTecco: Ireland grants rights to same-sex couples http://bit.ly/147y02 a huge step forward for this catholic nation!'
2338785706,2009-06-26 03:53:17,b'Interesting NYT article: Can you get fit in a six minutes a week? http://bit.ly/A6yQc (via @rmontreynaud aka Mom)'
2332382621,2009-06-25 21:20:16,"b'The unit of progress for a lean startup is ""validated learning about customers"" aka cold, hard cash. #LeanStartup'"
2332250467,2009-06-25 21:10:47,"b""In a startup, test the riskiest assumption 1st. (In IMVU's case, assumption was that ppl wld pay real $$ 4 virtual goods) #LeanStartup"""
2332033091,2009-06-25 20:55:12,"b'""3 types of people have reality distortion fields: good startup founders, bad startup founders, and crazy people."" - @ericries #leanstartup'"
2331851322,2009-06-25 20:42:03,"b'Psyched to see @ericries in person for the first time, dishing out knowledge about how to make startups successful. #leanstartup'"
2317900535,2009-06-24 23:13:42,"b""Cats are really good at savoring life in all of its sensual glory. I love them for it. (and they're really cute)"""
2306478172,2009-06-24 05:25:04,b'RT @jamberto: This is some real gymnastics (without tights) http://bit.ly/Pmjof'
2306345133,2009-06-24 05:11:08,"b""@SHHHE I've got some Bailey's flavored Haagen Dazs ;)"""
2304386993,2009-06-24 02:26:09,b'@jasonpurdy thanks dude!'
2302697544,2009-06-24 00:10:12,b'Off to a grueling-but-awesome TRX workout at Krav Maga SF with Evan  http://bit.ly/pAVLZ'
2299074135,2009-06-23 19:28:12,b'First man-date of the day: impromptu Crepevine al fresco (next to Church St Flowers) with Evan dlT. Sun. I dig it.'
2291274642,2009-06-23 06:33:14,"b'@Caesar_X did I mention anything to you about Spymaster? I remember thinking that was a lot of random updates, but not telling you...'"
2291268319,2009-06-23 06:32:27,b'My favorite photo from the weekend at Muir Woods: http://twitpic.com/866j3 (full album here http://bit.ly/Rj6Wq)'
2272633004,2009-06-22 01:24:42,"b""Brunch in the sunny garden, Muir Woods, mojitos and live Brazilian music at Bossa Nova SF. Happy Father's Day, everyone!"""
2257172957,2009-06-20 20:54:53,b'Powdering my face with some sweet beignets in Oakland at... Powder Face. With @caesar_x'
2218878014,2009-06-18 06:19:46,b'@jamberto turn it louder.'
2218830445,2009-06-18 06:13:57,b'@javiervegas pomodoro technique app looks very interesting. i will give it a shot! do you use it yourself?'
2213549634,2009-06-17 22:31:27,"b'Jogged thru Golden Gate Park today for the 1st time and feel like I ""own"" it now. Other joggers, know what I\'m talking about?'"
2212599352,2009-06-17 21:17:49,b'Reading a great paper on self-efficacy: http://bit.ly/4dLxxF (via an old blog post of @bjfogg)'
2202765729,2009-06-17 05:22:27,"b'Of all the great albums Air have produced, Premiers Symptomes is my all-time favorite.  http://bit.ly/159mQs'"
2198440393,2009-06-16 23:04:56,b'House music lovers: check out this dj mix I just posted. One hour of deep/latin/garage/disco house: http://bit.ly/vEE5p'
2188749584,2009-06-16 05:29:19,b'Feel like whooping some a$$ after my beginner Krav Maga class at http://www.kravmaga-sf.com'
2188733899,2009-06-16 05:27:22,"b'@jasonpurdy ah, thanks for the clarification. good game, that. too bad i jinxed it by tweeting about the US winning after the half...'"
2182008434,2009-06-15 19:35:47,"b'At Aventine in SF, watching USA beat those sissy Italians in the World Cup qualifier. ;)'"
2150486892,2009-06-13 04:47:34,b'http://www.facebook.com/jordymr'
2127450815,2009-06-12 04:47:53,"b'Geek pickup line: ""You had me at Hello, World"" (via @tyler)'"
2119994951,2009-06-11 18:08:21,b'Making progress listening to my body... avoided a neck sprain at gym today. Now body tells me it needs bikram yoga + massage.'
2114141667,2009-06-11 06:31:35,"b'Impressions after 1st time playing Settlers of Catan: Awesome. Clay + wood essential early, then ore and wheat later. Sheep are useless.'"
2113097433,2009-06-11 04:25:02,"b'First time playing Settlers of Catan. Stellar game. I need more sheep, and clay.'"
2108550901,2009-06-10 21:23:33,"b""@MWJ you better believe it. My buddy Ambert spins a lot of peak-hour house with some occasional trance. Here's the mix: http://bit.ly/jzrmD"""
2106844366,2009-06-10 18:58:02,"b""Headed off to my workout listening to a bangin' house podcast mixed by @jamberto and http://cloob.fm"""
2104082363,2009-06-10 15:02:46,"b""And here's a short mtb video I made of the sweet singletrack at El Corte de Madera: http://bit.ly/LcKTe"""
2097632384,2009-06-10 01:46:41,"b'Dirty, sweaty, and smiling after a fat mountain bike ride at El Corte de Madera.'"
2092952193,2009-06-09 18:52:43,"b'""Salaam alaikum""... finally getting around to watching Obama\'s middle east speech: http://bit.ly/mD1f9'"
2056295509,2009-06-06 17:53:07,"b'I see people at the gym standing in line to use a treadmill, and I ask myself, ""Why?""'"
2026429997,2009-06-04 05:58:14,b'RT @bjfogg: My most important ideas of 2009. Perhaps.  http://bit.ly/bjfogg-design'
2022302012,2009-06-03 22:46:24,"b""Make that @icecreamcohen's porch, not @scohen."""
2022288013,2009-06-03 22:45:03,"b""Enjoying the afternoon sun on @scohen's porch. Bottle of Goosecross chardonnay working its magic also, not gonna lie."""
2021175491,2009-06-03 21:02:44,"b""Weather forecast aside, it's actually a beautiful day in San Francisco right now. Really crisp sunlight."""
2019799301,2009-06-03 19:03:50,"b""@javiervegas i've got some catching up to do!"""
2019794306,2009-06-03 19:03:26,b'Listening to The Cure AndThe Cause by Fish Go Deep. Gotta be one of my all-time favorite deep house tracks: http://bit.ly/aMlg1'
2007870856,2009-06-02 20:16:31,"b""@javiervegas that's funny, Amalfi was the one that caught my eye as the next one to do. Well done. :)"""
2007244893,2009-06-02 19:21:42,"b'Drives of a lifetime by National Geographic. 2 down (Provence, Big Sur), 18 to go: http://traveler.nationalgeographic.com/drives'"
2007020553,2009-06-02 19:01:44,"b'Back in San Francisco... kisses to Marion, Maria, les 4 Mousquetaires, and friends on Santorini + Amorgos + Mykonos: http://bit.ly/8yB0r'"
2006339088,2009-06-02 18:01:21,"b""@ericries Austin rocks! By day, don't miss Town Lake+Barton Springs http://bit.ly/aYp4D By night, blues @ Nuno's on 6th http://bit.ly/11zckF"""
1977562892,2009-05-31 04:13:31,"b""Closing out the night/greeting the new day at Cavo Paradiso, Mykonos. Without a doubt one of the finest clubs I've ever seen."""
1976057287,2009-05-30 23:29:41,"b'@dariusmc nothing like a good 440 house party clean to get you psyched to start the weekend. Cheers from Mykonos, my man.'"
1972213329,2009-05-30 15:47:36,"b'And by rage, I mean do yoga on the beach, listening to pounding techno mixed with DJ Ocean\'s latest single, ""waves crashing on the shore"".'"
1971773875,2009-05-30 14:52:05,"b'Made it to Mykonos... At Tropicana Bar on Paradise Beach, contemplating my last night in Greece. Time to rage.'"
1950223881,2009-05-28 18:35:15,"b'A beautiful night in the Castro (art bar cafe), on Amorgos. http://www.castroartcafe.gr'"
1936539729,2009-05-27 15:14:06,"b""Isn't it funny how you can spend an hour/day/life looking for something that's right in front of you the whole time?"""
1934458739,2009-05-27 10:29:29,b'Greek mosaic (pic):  http://bit.ly/Bj5AR'
1934419475,2009-05-27 10:16:15,b'The ocean breathes (video): http://bit.ly/eHTgK'
1914472404,2009-05-25 17:48:48,b'Just discovered that trail running is a highly effective way to get myself into the here and now.'
1913425787,2009-05-25 15:52:50,"b'The perfect afternoon. Jazzmin Cafe, Chora, Amorgos, Greece, Earth, Milky Way, universe, here.'"
1904534022,2009-05-24 18:16:45,"b""Watching Luc Besson's classic film Le Grand Bleu in Amorgos. C'est beau la vie!"""
1898349977,2009-05-24 00:59:10,"b""You know it's time for bed in Amorgos when the roosters start crowing. Good night, world. :)"""
1892088504,2009-05-23 09:30:10,b'Video of butterflies and ancient Greece: http://bit.ly/9KjXN'
1891851931,2009-05-23 08:29:56,"b'Breakfast at Cafe Le Grand Bleu on the port of Katapolos, Amorgos island. http://twitpic.com/5r7u2'"
1887254308,2009-05-22 21:53:40,b'Rocking the quiet island of Amorgos like it was Mykonos with a bunch of Frenchies who all know the lyrics to American songs better than  ...'
1872639915,2009-05-21 16:35:00,"b""Sipping on a pi\xc3\xb1a colada in Naxos, listening to a house remix of Edith Piaf 'la vie en rose'. http://twitpic.com/5mole"""
1864753266,2009-05-20 23:12:04,"b'Learned how to dance from a real (Greek) man tonight. Tomorrow, heading to Amorgos. Efkaristo, Santorini!'"
1862268354,2009-05-20 18:52:52,b'Just posted my first few videos from Santorini. Check em out! http://bit.ly/3FUnE'
1861721035,2009-05-20 18:01:20,"b""@shonachica  I leave Santorini tomorrow, off to Amorgos! I can hook you up with some tips on Santorini now that I'm a veteran :)"""
1853823408,2009-05-20 00:52:16,"b""Right now, it's just you, me, and the starry night over Santorini."""
1850881123,2009-05-19 19:54:57,"b'Feasting on the finest BBQ and homemade wine in all of santorini, thanks to vasilis and the crew at the moto rental shop.'"
1850191150,2009-05-19 18:46:40,"b'The sound of waves at Kamari Beach, Santorini:  http://bit.ly/ZSOID'"
1841242492,2009-05-18 23:26:23,"b'Santorini, day 2: traversed most of the island in my trusty 125cc moto; hit multiple beaches sans sunburn; caught sunset at the lighthou ...'"
1826029810,2009-05-17 14:31:28,"b'Soaking in the sights of Santorini, cliffs, white houses and all. Touristy but still spectacular.'"
1818601048,2009-05-16 18:34:53,b'Ever wonder what would happen if you got a 5\xe2\x82\xac haircut in a foreign country at a salon where nobody spoke English? http://twitpic.com/5avly'
1810139750,2009-05-15 20:55:23,"b""I'm off to Greece for 2 wks! Santorini and island-hopping. Who's got #traveltips?"""
1801479605,2009-05-15 01:40:46,b'Helping mom use facebook mobile. Now she gets a txt every time I update status. &lt;gulp&gt;'
1786841089,2009-05-13 18:07:53,"b'""Blogs are cafes, and Twitter is a bar."" - @ericagee commenting on @havi\'s blog http://bit.ly/3fDBP'"
1786745925,2009-05-13 17:58:02,"b'""There is a moment in every day that the devil cannot find."" - William Blake'"
1765815485,2009-05-11 19:12:26,b'@zhenik Cleantech VC funding falls off cliff \xe2\x80\x94 except for energy storage http://bit.ly/TaWjX (via @andrew_chen)'
1760948699,2009-05-11 06:08:58,"b""'I have lost my smile, / but don't worry. / The dandelion has it.'  - Thich Nhat Hanh, Peace is Every Step"""
1760938780,2009-05-11 06:06:53,"b'Tears in my eyes after reading ""Peace is Every Step"" by Thich Nhat Hanh. Such a simple and profound book. http://bit.ly/Qw8F6'"
1753118431,2009-05-10 07:12:17,"b""Mother's Day 2009 is off to a great start. Flowers, dinner, Star Trek movie with mom and sis... And lots of love."""
1741607031,2009-05-08 23:07:38,b'@jasonpurdy test transmission received. over.'
1741523427,2009-05-08 22:33:20,"b'Do you eat to live, or live to eat? http://bit.ly/Zlle1'"
1741346306,2009-05-08 21:01:29,b'@jasonpurdy I LOVE Austin. Some of my vids from this summer: 6th Street http://bit.ly/trzAo and en route 2 Lake Travis:  http://bit.ly/NPIxl'
1741060427,2009-05-08 20:28:38,b'@julessupan loved your guest lecture at the stanford persuasive video class yesterday. thanks for coming to class!'
1741015374,2009-05-08 20:23:22,"b'@mikeini exactly. bottle it up, so you can have it on demand. i like it.'"
1740594886,2009-05-08 19:34:32,"b""Full of joy after a great conversation with mom. Feels like I'm making progress again in the game of life."""
1739985212,2009-05-08 18:23:31,"b'@icecreamcohen for a job well done at bebo, and for embarking on your next adventure: congrats! you earned it.'"
1735214483,2009-05-08 06:05:37,"b'On second thought, not being yourself is a lot harder than the alternative. (Thank you @fbishara and @quirkes)'"
1732092459,2009-05-07 23:17:30,"b""Isn't if funny how hard it is to be yourself?"""
1729193723,2009-05-07 17:43:23,"b""RT @havi: Sometimes you just have to alienate the whole self-help world. Guess it's today. http://is.gd/xwvc"""
1728676352,2009-05-07 16:44:23,"b""@dariusmc nice work staying healthy. i'll see you at yoga class one of these days ;)"""
1728501595,2009-05-07 16:24:44,"b""@jamberto that's a serious groove those dancers got going on. good chill house beat also. welcome to twitter!"""
1711449291,2009-05-05 23:55:48,"b""Basking from my 1st Kundalini yoga set last nite w/ Evan and @Marianess. Like Bikram, but it's your soul (not body) that gets hot & sweaty."""
1693665423,2009-05-04 06:19:35,"b'What\'s best in life, according to Conan: ""To crush your enemies, see them driven before you, and to hear the lamentation of their women.""'"
1693619820,2009-05-04 06:09:40,"b'Great interview for my fellow ""wantrepreneurs"":  http://bit.ly/NBfFG'"
1691309689,2009-05-04 00:34:27,"b'""I think I can""... a rationalist makes the case that affirmations really do work.  http://bit.ly/13epNi'"
1663139369,2009-04-30 21:41:39,b'Help bring more bike lanes to San Francisco in 2 minutes flat: http://bit.ly/12bzra'
1653529086,2009-04-29 22:45:32,"b'#persuasive2009 ""Small, measurable successes should be highly valued. They teach us how to succeed."" - BJ Fogg'"
1649953616,2009-04-29 15:55:43,"b'#persuasive2009 Adam Darkins from VA: we need ""just in time"" not ""just in case"" health care'"
1643569372,2009-04-28 23:12:50,"b'#persuasive2009 Interesting quit-smoking website whose philosophy is ""re-learn life without cigarettes"": http://www.becomeanex.org'"
1643512065,2009-04-28 23:02:58,"b'#persuasive2009 @maurygiles: ""Persuade via reasoning, motivate via emotion""'"
1642908980,2009-04-28 21:30:54,"b'#persuasive2009 @bjfogg asks, ""where is the @karaswisher of persuasive technology?""'"
1642222918,2009-04-28 20:12:31,b'RT @danlockton: Fantastic presentation by @zapico http://itsagreenmobileworld.com/ #persuasive2009'
1642204610,2009-04-28 20:10:24,"b'@stequoianie I remember skimming liberally through parts of GED that I found a little, uh, dense. Helped me get to the great stuff quicker!'"
1640452522,2009-04-28 16:50:25,"b'RT @csnyder: Great preso by @danlockton at #persuasive2009 on ""Design with Intent."" Presentation here: http://tr.im/jSjH'"
1634171257,2009-04-28 00:19:09,"b'#persuasive2009 Kendra Markle: ""in therapy, it\'s the relationship with therapist that is curative. Some things can\'t be taught in a book.""'"
1633758601,2009-04-27 23:28:39,b'#persuasive2009 @kendramarkle on the mobile persuasion panel: how could SMS be used to improve mindfulness?'
1633624707,2009-04-27 23:11:51,"b'RT @zapico Joyca Lacroix presented some results from http://www.directlife.philips.com , nice device. #persuasive2009'"
1632234867,2009-04-27 20:27:09,b'#persuasive2009 The Design with Intent Toolkit looks really useful. Nice work @danlockton! http://bit.ly/foPhc'
1632120186,2009-04-27 20:13:55,"b'#persuasive2009 great buckminster fuller quote from @danlockton, ""don\'t change the person, change the environment"" http://bit.ly/foPhc'"
1631934127,2009-04-27 19:52:21,"b'#persuasive2009 Loved the rousing keynote by @blaurel, great examples of user-centered (oops, HUMAN-centered) design http://bit.ly/1SAl4'"
1626129682,2009-04-27 03:49:02,"b""I'm in Claremont CA till Weds for a persuasive technology conference. Looking forward to a few days of learning. http://persuasive2009.net"""
1616390659,2009-04-25 23:08:04,"b'Post bikram yoga, I feel like a million hot and sweaty bucks. Love it!'"
1611316368,2009-04-25 07:11:02,"b""@deaneckles I was blind but now I can see. Gonna hit Conan the Barbarian next (which I *also* haven't seen -- I know, I know). Then Junior."""
1611311578,2009-04-25 07:09:53,b'PUMPING IRON CHANGED MY LIFE. In honor of one of the most amazing films ever made: http://eeuauaughhhuauaahh.ytmnd.com/'
1610635932,2009-04-25 04:41:36,"b""This is a big moment: finally watching Pumping Iron with Evan 'eeeeaaaaughghgh!!!!' dlT."""
1607979656,2009-04-24 22:12:12,b'Go Maria!!  RT @Marianess: Yoga Love #143 -- How to get more energy in less than a minute http://www.youtube.com/watch?v=KriN_MjxMpE'
1606703818,2009-04-24 19:39:29,"b""I'm going to bikram yoga tomorrow, 10-11:30am at Mission Yoga. Want to come? http://www.bikramyogainthemission.com/"""
1606434333,2009-04-24 19:07:43,"b'Settling in to work at the lovely Mission Creek Cafe. Wifi, great salads, AND power outlets. Take that, Ritual Roasters! http://bit.ly/9xsiq'"
1587807261,2009-04-22 20:18:55,b'Continuing the tree-hugging theme today... more evidence that seeing trees and nature is good for you: http://bit.ly/KI6dU'
1585776054,2009-04-22 16:04:57,"b'SciAm  article on room design... High ceilings for creativity, views of nature + rounded furniture for relaxation, etc. http://bit.ly/VXYyj'"
1577445873,2009-04-21 18:54:49,"b'Today\'s edition of ""people whose names describe what they do"":  design legend Niels Diffrient http://bit.ly/fY4yb'"
1577344461,2009-04-21 18:42:23,"b'RT @bjfogg: Former student  Jeremy Faludi applies my persuasive tech book to green design http://bit.ly/zFgpC  Nicely done, Jeremy'"
1570926852,2009-04-21 01:17:37,"b'My good buddy Gabe Kahane is playing at Cafe du Nord tonight. Piano, singing, talent. Ping me if you wanna come, I got discount tickets!'"
1549318757,2009-04-18 06:58:38,"b""@dariusmc rock on brotha. I'm hoisting a glass in your honor at birch castle in your honor"""
1536978864,2009-04-16 21:44:32,"b""@stequoianie :) pas de souci! i'm just starting learning + working at the lab. stay tuned for more video fun coming to an interweb near you."""
1536967635,2009-04-16 21:42:37,b'New Blog Post: 5 Patterns for Persuasive Web Video http://bit.ly/3xBIzi'
1536480410,2009-04-16 20:29:41,"b""@stequoianie bj asked everyone in the class to do it. we're going over all the results today."""
1535566062,2009-04-16 18:16:11,"b'@stequoianie Experimenting with ways to track how a web video can be shared, for persuasive tech class at Stanford http://bit.ly/videoshare'"
1534899659,2009-04-16 16:43:04,"b""Thx 2 all who participated in my web video experiment! I'm sharing results today in a class at Stanford. Stay tuned... http://bit.ly/srvat"""
1531856745,2009-04-16 06:13:55,"b'I made a video, check it out: http://bit.ly/videoshare'"
1514027078,2009-04-14 03:03:51,"b'From the ""if it weren\'t for the last minute, nothing would ever get done"" department... Hellooooo, TurboTax!'"
1511947988,2009-04-13 21:31:07,"b'Seth Godin on profile pics, life: ""How beautiful you are is a distant second to how happy you are."" http://bit.ly/3AhD'"
1395444175,2009-03-26 16:53:33,b'Such a gorgeous day. Life is in the air.'
1379812006,2009-03-24 03:35:44,"b""Take the Instant Personality Quiz(TM) ==&gt; It's always darkest... a) before the dawn b) before it's pitch black c) before I go back to bed."""
1364670770,2009-03-21 05:03:54,"b""Ain't no party like an @dariusmc party. The libations are chilled, and everything else is hot: samosas, people, tub."""
1363343533,2009-03-20 23:28:28,"b'Wow, I like it. ""The best way to make your dreams come true is to wake up."" - Paul Valery.'"
1362572140,2009-03-20 20:51:22,"b""I'm so busy today that I ate lunch at Subway. That's just not cool."""
1329912960,2009-03-15 03:02:13,"b'@dariusmc computer chip is, how do I put it, the shit.'"
